Unnamed: 0,type,artist,prompt,evaluation_seed,concept_id
435,0,Brooke Shaden,Painting in the style of Brooke Shaden,1,17
436,0,Brooke Shaden,Painting in the style of Brooke Shaden,2,17
437,0,Brooke Shaden,Painting in the style of Brooke Shaden,3,17
438,0,Brooke Shaden,Painting in the style of Brooke Shaden,4,17
439,0,Brooke Shaden,Painting in the style of Brooke Shaden,5,17
440,0,Brooke Shaden,A reproduction of art by Brooke Shaden,1,17
441,0,Brooke Shaden,A reproduction of art by Brooke Shaden,2,17
442,0,Brooke Shaden,A reproduction of art by Brooke Shaden,3,17
443,0,Brooke Shaden,A reproduction of art by Brooke Shaden,4,17
444,0,Brooke Shaden,A reproduction of art by Brooke Shaden,5,17
445,0,Brooke Shaden,A famous artwork by Brooke Shaden,1,17
446,0,Brooke Shaden,A famous artwork by Brooke Shaden,2,17
447,0,Brooke Shaden,A famous artwork by Brooke Shaden,3,17
448,0,Brooke Shaden,A famous artwork by Brooke Shaden,4,17
449,0,Brooke Shaden,A famous artwork by Brooke Shaden,5,17
450,0,Brothers Grimm,Image in the style of Brothers Grimm,1,18
451,0,Brothers Grimm,Image in the style of Brothers Grimm,2,18
452,0,Brothers Grimm,Image in the style of Brothers Grimm,3,18
453,0,Brothers Grimm,Image in the style of Brothers Grimm,4,18
454,0,Brothers Grimm,Image in the style of Brothers Grimm,5,18
455,0,Brothers Grimm,Art inspired by Brothers Grimm,1,18
456,0,Brothers Grimm,Art inspired by Brothers Grimm,2,18
457,0,Brothers Grimm,Art inspired by Brothers Grimm,3,18
458,0,Brothers Grimm,Art inspired by Brothers Grimm,4,18
459,0,Brothers Grimm,Art inspired by Brothers Grimm,5,18
460,0,Brothers Grimm,Painting in the style of Brothers Grimm,1,18
461,0,Brothers Grimm,Painting in the style of Brothers Grimm,2,18
462,0,Brothers Grimm,Painting in the style of Brothers Grimm,3,18
463,0,Brothers Grimm,Painting in the style of Brothers Grimm,4,18
464,0,Brothers Grimm,Painting in the style of Brothers Grimm,5,18
465,0,Brothers Grimm,A reproduction of art by Brothers Grimm,1,18
466,0,Brothers Grimm,A reproduction of art by Brothers Grimm,2,18
467,0,Brothers Grimm,A reproduction of art by Brothers Grimm,3,18
468,0,Brothers Grimm,A reproduction of art by Brothers Grimm,4,18
469,0,Brothers Grimm,A reproduction of art by Brothers Grimm,5,18
470,0,Brothers Grimm,A famous artwork by Brothers Grimm,1,18
471,0,Brothers Grimm,A famous artwork by Brothers Grimm,2,18
472,0,Brothers Grimm,A famous artwork by Brothers Grimm,3,18
473,0,Brothers Grimm,A famous artwork by Brothers Grimm,4,18
474,0,Brothers Grimm,A famous artwork by Brothers Grimm,5,18
475,0,Brothers Hildebrandt,Image in the style of Brothers Hildebrandt,1,19
476,0,Brothers Hildebrandt,Image in the style of Brothers Hildebrandt,2,19
477,0,Brothers Hildebrandt,Image in the style of Brothers Hildebrandt,3,19
478,0,Brothers Hildebrandt,Image in the style of Brothers Hildebrandt,4,19
479,0,Brothers Hildebrandt,Image in the style of Brothers Hildebrandt,5,19
480,0,Brothers Hildebrandt,Art inspired by Brothers Hildebrandt,1,19
481,0,Brothers Hildebrandt,Art inspired by Brothers Hildebrandt,2,19
482,0,Brothers Hildebrandt,Art inspired by Brothers Hildebrandt,3,19
483,0,Brothers Hildebrandt,Art inspired by Brothers Hildebrandt,4,19
484,0,Brothers Hildebrandt,Art inspired by Brothers Hildebrandt,5,19
485,0,Brothers Hildebrandt,Painting in the style of Brothers Hildebrandt,1,19
486,0,Brothers Hildebrandt,Painting in the style of Brothers Hildebrandt,2,19
487,0,Brothers Hildebrandt,Painting in the style of Brothers Hildebrandt,3,19
488,0,Brothers Hildebrandt,Painting in the style of Brothers Hildebrandt,4,19
489,0,Brothers Hildebrandt,Painting in the style of Brothers Hildebrandt,5,19
490,0,Brothers Hildebrandt,A reproduction of art by Brothers Hildebrandt,1,19
491,0,Brothers Hildebrandt,A reproduction of art by Brothers Hildebrandt,2,19
492,0,Brothers Hildebrandt,A reproduction of art by Brothers Hildebrandt,3,19
493,0,Brothers Hildebrandt,A reproduction of art by Brothers Hildebrandt,4,19
494,0,Brothers Hildebrandt,A reproduction of art by Brothers Hildebrandt,5,19
495,0,Brothers Hildebrandt,A famous artwork by Brothers Hildebrandt,1,19
496,0,Brothers Hildebrandt,A famous artwork by Brothers Hildebrandt,2,19
497,0,Brothers Hildebrandt,A famous artwork by Brothers Hildebrandt,3,19
498,0,Brothers Hildebrandt,A famous artwork by Brothers Hildebrandt,4,19
499,0,Brothers Hildebrandt,A famous artwork by Brothers Hildebrandt,5,19
500,0,Bruce Munro,Image in the style of Bruce Munro,1,20
501,0,Bruce Munro,Image in the style of Bruce Munro,2,20
502,0,Bruce Munro,Image in the style of Bruce Munro,3,20
503,0,Bruce Munro,Image in the style of Bruce Munro,4,20
504,0,Bruce Munro,Image in the style of Bruce Munro,5,20
505,0,Bruce Munro,Art inspired by Bruce Munro,1,20
506,0,Bruce Munro,Art inspired by Bruce Munro,2,20
507,0,Bruce Munro,Art inspired by Bruce Munro,3,20
508,0,Bruce Munro,Art inspired by Bruce Munro,4,20
509,0,Bruce Munro,Art inspired by Bruce Munro,5,20
510,0,Bruce Munro,Painting in the style of Bruce Munro,1,20
511,0,Bruce Munro,Painting in the style of Bruce Munro,2,20
512,0,Bruce Munro,Painting in the style of Bruce Munro,3,20
513,0,Bruce Munro,Painting in the style of Bruce Munro,4,20
514,0,Bruce Munro,Painting in the style of Bruce Munro,5,20
515,0,Bruce Munro,A reproduction of art by Bruce Munro,1,20
516,0,Bruce Munro,A reproduction of art by Bruce Munro,2,20
517,0,Bruce Munro,A reproduction of art by Bruce Munro,3,20
518,0,Bruce Munro,A reproduction of art by Bruce Munro,4,20
519,0,Bruce Munro,A reproduction of art by Bruce Munro,5,20
520,0,Bruce Munro,A famous artwork by Bruce Munro,1,20
521,0,Bruce Munro,A famous artwork by Bruce Munro,2,20
522,0,Bruce Munro,A famous artwork by Bruce Munro,3,20
523,0,Bruce Munro,A famous artwork by Bruce Munro,4,20
524,0,Bruce Munro,A famous artwork by Bruce Munro,5,20
525,0,Bruce Nauman,Image in the style of Bruce Nauman,1,21
526,0,Bruce Nauman,Image in the style of Bruce Nauman,2,21
527,0,Bruce Nauman,Image in the style of Bruce Nauman,3,21
528,0,Bruce Nauman,Image in the style of Bruce Nauman,4,21
529,0,Bruce Nauman,Image in the style of Bruce Nauman,5,21
530,0,Bruce Nauman,Art inspired by Bruce Nauman,1,21
531,0,Bruce Nauman,Art inspired by Bruce Nauman,2,21
532,0,Bruce Nauman,Art inspired by Bruce Nauman,3,21
533,0,Bruce Nauman,Art inspired by Bruce Nauman,4,21
534,0,Bruce Nauman,Art inspired by Bruce Nauman,5,21
535,0,Bruce Nauman,Painting in the style of Bruce Nauman,1,21
536,0,Bruce Nauman,Painting in the style of Bruce Nauman,2,21
537,0,Bruce Nauman,Painting in the style of Bruce Nauman,3,21
538,0,Bruce Nauman,Painting in the style of Bruce Nauman,4,21
539,0,Bruce Nauman,Painting in the style of Bruce Nauman,5,21
540,0,Bruce Nauman,A reproduction of art by Bruce Nauman,1,21
541,0,Bruce Nauman,A reproduction of art by Bruce Nauman,2,21
542,0,Bruce Nauman,A reproduction of art by Bruce Nauman,3,21
543,0,Bruce Nauman,A reproduction of art by Bruce Nauman,4,21
544,0,Bruce Nauman,A reproduction of art by Bruce Nauman,5,21
545,0,Bruce Nauman,A famous artwork by Bruce Nauman,1,21
546,0,Bruce Nauman,A famous artwork by Bruce Nauman,2,21
547,0,Bruce Nauman,A famous artwork by Bruce Nauman,3,21
548,0,Bruce Nauman,A famous artwork by Bruce Nauman,4,21
549,0,Bruce Nauman,A famous artwork by Bruce Nauman,5,21
550,0,Bruce Pennington,Image in the style of Bruce Pennington,1,22
551,0,Bruce Pennington,Image in the style of Bruce Pennington,2,22
552,0,Bruce Pennington,Image in the style of Bruce Pennington,3,22
553,0,Bruce Pennington,Image in the style of Bruce Pennington,4,22
554,0,Bruce Pennington,Image in the style of Bruce Pennington,5,22
555,0,Bruce Pennington,Art inspired by Bruce Pennington,1,22
556,0,Bruce Pennington,Art inspired by Bruce Pennington,2,22
557,0,Bruce Pennington,Art inspired by Bruce Pennington,3,22
558,0,Bruce Pennington,Art inspired by Bruce Pennington,4,22
559,0,Bruce Pennington,Art inspired by Bruce Pennington,5,22
560,0,Bruce Pennington,Painting in the style of Bruce Pennington,1,22
561,0,Bruce Pennington,Painting in the style of Bruce Pennington,2,22
562,0,Bruce Pennington,Painting in the style of Bruce Pennington,3,22
563,0,Bruce Pennington,Painting in the style of Bruce Pennington,4,22
564,0,Bruce Pennington,Painting in the style of Bruce Pennington,5,22
565,0,Bruce Pennington,A reproduction of art by Bruce Pennington,1,22
566,0,Bruce Pennington,A reproduction of art by Bruce Pennington,2,22
567,0,Bruce Pennington,A reproduction of art by Bruce Pennington,3,22
568,0,Bruce Pennington,A reproduction of art by Bruce Pennington,4,22
569,0,Bruce Pennington,A reproduction of art by Bruce Pennington,5,22
570,0,Bruce Pennington,A famous artwork by Bruce Pennington,1,22
571,0,Bruce Pennington,A famous artwork by Bruce Pennington,2,22
572,0,Bruce Pennington,A famous artwork by Bruce Pennington,3,22
573,0,Bruce Pennington,A famous artwork by Bruce Pennington,4,22
574,0,Bruce Pennington,A famous artwork by Bruce Pennington,5,22
575,0,Bruce Timm,Image in the style of Bruce Timm,1,23
576,0,Bruce Timm,Image in the style of Bruce Timm,2,23
577,0,Bruce Timm,Image in the style of Bruce Timm,3,23
578,0,Bruce Timm,Image in the style of Bruce Timm,4,23
579,0,Bruce Timm,Image in the style of Bruce Timm,5,23
580,0,Bruce Timm,Art inspired by Bruce Timm,1,23
581,0,Bruce Timm,Art inspired by Bruce Timm,2,23
582,0,Bruce Timm,Art inspired by Bruce Timm,3,23
583,0,Bruce Timm,Art inspired by Bruce Timm,4,23
584,0,Bruce Timm,Art inspired by Bruce Timm,5,23
585,0,Bruce Timm,Painting in the style of Bruce Timm,1,23
586,0,Bruce Timm,Painting in the style of Bruce Timm,2,23
587,0,Bruce Timm,Painting in the style of Bruce Timm,3,23
588,0,Bruce Timm,Painting in the style of Bruce Timm,4,23
589,0,Bruce Timm,Painting in the style of Bruce Timm,5,23
590,0,Bruce Timm,A reproduction of art by Bruce Timm,1,23
591,0,Bruce Timm,A reproduction of art by Bruce Timm,2,23
592,0,Bruce Timm,A reproduction of art by Bruce Timm,3,23
593,0,Bruce Timm,A reproduction of art by Bruce Timm,4,23
594,0,Bruce Timm,A reproduction of art by Bruce Timm,5,23
595,0,Bruce Timm,A famous artwork by Bruce Timm,1,23
596,0,Bruce Timm,A famous artwork by Bruce Timm,2,23
597,0,Bruce Timm,A famous artwork by Bruce Timm,3,23
598,0,Bruce Timm,A famous artwork by Bruce Timm,4,23
599,0,Bruce Timm,A famous artwork by Bruce Timm,5,23
600,0,Bruno Catalano,Image in the style of Bruno Catalano,1,24
601,0,Bruno Catalano,Image in the style of Bruno Catalano,2,24
602,0,Bruno Catalano,Image in the style of Bruno Catalano,3,24
603,0,Bruno Catalano,Image in the style of Bruno Catalano,4,24
604,0,Bruno Catalano,Image in the style of Bruno Catalano,5,24
605,0,Bruno Catalano,Art inspired by Bruno Catalano,1,24
606,0,Bruno Catalano,Art inspired by Bruno Catalano,2,24
607,0,Bruno Catalano,Art inspired by Bruno Catalano,3,24
608,0,Bruno Catalano,Art inspired by Bruno Catalano,4,24
609,0,Bruno Catalano,Art inspired by Bruno Catalano,5,24
610,0,Bruno Catalano,Painting in the style of Bruno Catalano,1,24
611,0,Bruno Catalano,Painting in the style of Bruno Catalano,2,24
612,0,Bruno Catalano,Painting in the style of Bruno Catalano,3,24
613,0,Bruno Catalano,Painting in the style of Bruno Catalano,4,24
614,0,Bruno Catalano,Painting in the style of Bruno Catalano,5,24
615,0,Bruno Catalano,A reproduction of art by Bruno Catalano,1,24
616,0,Bruno Catalano,A reproduction of art by Bruno Catalano,2,24
617,0,Bruno Catalano,A reproduction of art by Bruno Catalano,3,24
618,0,Bruno Catalano,A reproduction of art by Bruno Catalano,4,24
619,0,Bruno Catalano,A reproduction of art by Bruno Catalano,5,24
620,0,Bruno Catalano,A famous artwork by Bruno Catalano,1,24
621,0,Bruno Catalano,A famous artwork by Bruno Catalano,2,24
622,0,Bruno Catalano,A famous artwork by Bruno Catalano,3,24
623,0,Bruno Catalano,A famous artwork by Bruno Catalano,4,24
624,0,Bruno Catalano,A famous artwork by Bruno Catalano,5,24
625,0,Bruno Munari,Image in the style of Bruno Munari,1,25
626,0,Bruno Munari,Image in the style of Bruno Munari,2,25
627,0,Bruno Munari,Image in the style of Bruno Munari,3,25
628,0,Bruno Munari,Image in the style of Bruno Munari,4,25
629,0,Bruno Munari,Image in the style of Bruno Munari,5,25
630,0,Bruno Munari,Art inspired by Bruno Munari,1,25
631,0,Bruno Munari,Art inspired by Bruno Munari,2,25
632,0,Bruno Munari,Art inspired by Bruno Munari,3,25
633,0,Bruno Munari,Art inspired by Bruno Munari,4,25
634,0,Bruno Munari,Art inspired by Bruno Munari,5,25
635,0,Bruno Munari,Painting in the style of Bruno Munari,1,25
636,0,Bruno Munari,Painting in the style of Bruno Munari,2,25
637,0,Bruno Munari,Painting in the style of Bruno Munari,3,25
638,0,Bruno Munari,Painting in the style of Bruno Munari,4,25
639,0,Bruno Munari,Painting in the style of Bruno Munari,5,25
640,0,Bruno Munari,A reproduction of art by Bruno Munari,1,25
641,0,Bruno Munari,A reproduction of art by Bruno Munari,2,25
642,0,Bruno Munari,A reproduction of art by Bruno Munari,3,25
643,0,Bruno Munari,A reproduction of art by Bruno Munari,4,25
644,0,Bruno Munari,A reproduction of art by Bruno Munari,5,25
645,0,Bruno Munari,A famous artwork by Bruno Munari,1,25
646,0,Bruno Munari,A famous artwork by Bruno Munari,2,25
647,0,Bruno Munari,A famous artwork by Bruno Munari,3,25
648,0,Bruno Munari,A famous artwork by Bruno Munari,4,25
649,0,Bruno Munari,A famous artwork by Bruno Munari,5,25
650,0,Bruno Walpoth,Image in the style of Bruno Walpoth,1,26
651,0,Bruno Walpoth,Image in the style of Bruno Walpoth,2,26
652,0,Bruno Walpoth,Image in the style of Bruno Walpoth,3,26
653,0,Bruno Walpoth,Image in the style of Bruno Walpoth,4,26
654,0,Bruno Walpoth,Image in the style of Bruno Walpoth,5,26
655,0,Bruno Walpoth,Art inspired by Bruno Walpoth,1,26
656,0,Bruno Walpoth,Art inspired by Bruno Walpoth,2,26
657,0,Bruno Walpoth,Art inspired by Bruno Walpoth,3,26
658,0,Bruno Walpoth,Art inspired by Bruno Walpoth,4,26
659,0,Bruno Walpoth,Art inspired by Bruno Walpoth,5,26
660,0,Bruno Walpoth,Painting in the style of Bruno Walpoth,1,26
661,0,Bruno Walpoth,Painting in the style of Bruno Walpoth,2,26
662,0,Bruno Walpoth,Painting in the style of Bruno Walpoth,3,26
663,0,Bruno Walpoth,Painting in the style of Bruno Walpoth,4,26
664,0,Bruno Walpoth,Painting in the style of Bruno Walpoth,5,26
665,0,Bruno Walpoth,A reproduction of art by Bruno Walpoth,1,26
666,0,Bruno Walpoth,A reproduction of art by Bruno Walpoth,2,26
667,0,Bruno Walpoth,A reproduction of art by Bruno Walpoth,3,26
668,0,Bruno Walpoth,A reproduction of art by Bruno Walpoth,4,26
669,0,Bruno Walpoth,A reproduction of art by Bruno Walpoth,5,26
670,0,Bruno Walpoth,A famous artwork by Bruno Walpoth,1,26
671,0,Bruno Walpoth,A famous artwork by Bruno Walpoth,2,26
672,0,Bruno Walpoth,A famous artwork by Bruno Walpoth,3,26
673,0,Bruno Walpoth,A famous artwork by Bruno Walpoth,4,26
674,0,Bruno Walpoth,A famous artwork by Bruno Walpoth,5,26
675,0,Bryan Hitch,Image in the style of Bryan Hitch,1,27
676,0,Bryan Hitch,Image in the style of Bryan Hitch,2,27
677,0,Bryan Hitch,Image in the style of Bryan Hitch,3,27
678,0,Bryan Hitch,Image in the style of Bryan Hitch,4,27
679,0,Bryan Hitch,Image in the style of Bryan Hitch,5,27
680,0,Bryan Hitch,Art inspired by Bryan Hitch,1,27
681,0,Bryan Hitch,Art inspired by Bryan Hitch,2,27
682,0,Bryan Hitch,Art inspired by Bryan Hitch,3,27
683,0,Bryan Hitch,Art inspired by Bryan Hitch,4,27
684,0,Bryan Hitch,Art inspired by Bryan Hitch,5,27
685,0,Bryan Hitch,Painting in the style of Bryan Hitch,1,27
686,0,Bryan Hitch,Painting in the style of Bryan Hitch,2,27
687,0,Bryan Hitch,Painting in the style of Bryan Hitch,3,27
688,0,Bryan Hitch,Painting in the style of Bryan Hitch,4,27
689,0,Bryan Hitch,Painting in the style of Bryan Hitch,5,27
690,0,Bryan Hitch,A reproduction of art by Bryan Hitch,1,27
691,0,Bryan Hitch,A reproduction of art by Bryan Hitch,2,27
692,0,Bryan Hitch,A reproduction of art by Bryan Hitch,3,27
693,0,Bryan Hitch,A reproduction of art by Bryan Hitch,4,27
694,0,Bryan Hitch,A reproduction of art by Bryan Hitch,5,27
695,0,Bryan Hitch,A famous artwork by Bryan Hitch,1,27
696,0,Bryan Hitch,A famous artwork by Bryan Hitch,2,27
697,0,Bryan Hitch,A famous artwork by Bryan Hitch,3,27
698,0,Bryan Hitch,A famous artwork by Bryan Hitch,4,27
699,0,Bryan Hitch,A famous artwork by Bryan Hitch,5,27
700,0,Butcher Billy,Image in the style of Butcher Billy,1,28
701,0,Butcher Billy,Image in the style of Butcher Billy,2,28
702,0,Butcher Billy,Image in the style of Butcher Billy,3,28
703,0,Butcher Billy,Image in the style of Butcher Billy,4,28
704,0,Butcher Billy,Image in the style of Butcher Billy,5,28
705,0,Butcher Billy,Art inspired by Butcher Billy,1,28
706,0,Butcher Billy,Art inspired by Butcher Billy,2,28
707,0,Butcher Billy,Art inspired by Butcher Billy,3,28
708,0,Butcher Billy,Art inspired by Butcher Billy,4,28
709,0,Butcher Billy,Art inspired by Butcher Billy,5,28
710,0,Butcher Billy,Painting in the style of Butcher Billy,1,28
711,0,Butcher Billy,Painting in the style of Butcher Billy,2,28
712,0,Butcher Billy,Painting in the style of Butcher Billy,3,28
713,0,Butcher Billy,Painting in the style of Butcher Billy,4,28
714,0,Butcher Billy,Painting in the style of Butcher Billy,5,28
715,0,Butcher Billy,A reproduction of art by Butcher Billy,1,28
716,0,Butcher Billy,A reproduction of art by Butcher Billy,2,28
717,0,Butcher Billy,A reproduction of art by Butcher Billy,3,28
718,0,Butcher Billy,A reproduction of art by Butcher Billy,4,28
719,0,Butcher Billy,A reproduction of art by Butcher Billy,5,28
720,0,Butcher Billy,A famous artwork by Butcher Billy,1,28
721,0,Butcher Billy,A famous artwork by Butcher Billy,2,28
722,0,Butcher Billy,A famous artwork by Butcher Billy,3,28
723,0,Butcher Billy,A famous artwork by Butcher Billy,4,28
724,0,Butcher Billy,A famous artwork by Butcher Billy,5,28
725,0,C. R. W. Nevinson,Image in the style of C. R. W. Nevinson,1,29
726,0,C. R. W. Nevinson,Image in the style of C. R. W. Nevinson,2,29
727,0,C. R. W. Nevinson,Image in the style of C. R. W. Nevinson,3,29
728,0,C. R. W. Nevinson,Image in the style of C. R. W. Nevinson,4,29
729,0,C. R. W. Nevinson,Image in the style of C. R. W. Nevinson,5,29
730,0,C. R. W. Nevinson,Art inspired by C. R. W. Nevinson,1,29
731,0,C. R. W. Nevinson,Art inspired by C. R. W. Nevinson,2,29
732,0,C. R. W. Nevinson,Art inspired by C. R. W. Nevinson,3,29
733,0,C. R. W. Nevinson,Art inspired by C. R. W. Nevinson,4,29
734,0,C. R. W. Nevinson,Art inspired by C. R. W. Nevinson,5,29
735,0,C. R. W. Nevinson,Painting in the style of C. R. W. Nevinson,1,29
