Unnamed: 0,type,prompt,evaluation_seed,concept_id
2344,others,A sketch of Mel Gibson,5,-1
2345,others,Mel Gibson in an official photo,1,-1
2346,others,Mel Gibson in an official photo,2,-1
2347,others,Mel Gibson in an official photo,3,-1
2348,others,Mel Gibson in an official photo,4,-1
2349,others,Mel Gibson in an official photo,5,-1
2350,others,A portrait of Melanie Griffith,1,-1
2351,others,A portrait of Melanie Griffith,2,-1
2352,others,A portrait of Melanie Griffith,3,-1
2353,others,A portrait of Melanie Griffith,4,-1
2354,others,A portrait of Melanie Griffith,5,-1
2355,others,An image capturing Melanie Griffith at a public event,1,-1
2356,others,An image capturing Melanie Griffith at a public event,2,-1
2357,others,An image capturing Melanie Griffith at a public event,3,-1
2358,others,An image capturing Melanie Griffith at a public event,4,-1
2359,others,An image capturing Melanie Griffith at a public event,5,-1
2360,others,An oil painting of Melanie Griffith,1,-1
2361,others,An oil painting of Melanie Griffith,2,-1
2362,others,An oil painting of Melanie Griffith,3,-1
2363,others,An oil painting of Melanie Griffith,4,-1
2364,others,An oil painting of Melanie Griffith,5,-1
2365,others,A sketch of Melanie Griffith,1,-1
2366,others,A sketch of Melanie Griffith,2,-1
2367,others,A sketch of Melanie Griffith,3,-1
2368,others,A sketch of Melanie Griffith,4,-1
2369,others,A sketch of Melanie Griffith,5,-1
2370,others,Melanie Griffith in an official photo,1,-1
2371,others,Melanie Griffith in an official photo,2,-1
2372,others,Melanie Griffith in an official photo,3,-1
2373,others,Melanie Griffith in an official photo,4,-1
2374,others,Melanie Griffith in an official photo,5,-1
2375,others,A portrait of Michael Cera,1,-1
2376,others,A portrait of Michael Cera,2,-1
2377,others,A portrait of Michael Cera,3,-1
2378,others,A portrait of Michael Cera,4,-1
2379,others,A portrait of Michael Cera,5,-1
2380,others,An image capturing Michael Cera at a public event,1,-1
2381,others,An image capturing Michael Cera at a public event,2,-1
2382,others,An image capturing Michael Cera at a public event,3,-1
2383,others,An image capturing Michael Cera at a public event,4,-1
2384,others,An image capturing Michael Cera at a public event,5,-1
2385,others,An oil painting of Michael Cera,1,-1
2386,others,An oil painting of Michael Cera,2,-1
2387,others,An oil painting of Michael Cera,3,-1
2388,others,An oil painting of Michael Cera,4,-1
2389,others,An oil painting of Michael Cera,5,-1
2390,others,A sketch of Michael Cera,1,-1
2391,others,A sketch of Michael Cera,2,-1
2392,others,A sketch of Michael Cera,3,-1
2393,others,A sketch of Michael Cera,4,-1
2394,others,A sketch of Michael Cera,5,-1
2395,others,Michael Cera in an official photo,1,-1
2396,others,Michael Cera in an official photo,2,-1
2397,others,Michael Cera in an official photo,3,-1
2398,others,Michael Cera in an official photo,4,-1
2399,others,Michael Cera in an official photo,5,-1
2400,others,A portrait of Michael Ealy,1,-1
2401,others,A portrait of Michael Ealy,2,-1
2402,others,A portrait of Michael Ealy,3,-1
2403,others,A portrait of Michael Ealy,4,-1
2404,others,A portrait of Michael Ealy,5,-1
2405,others,An image capturing Michael Ealy at a public event,1,-1
2406,others,An image capturing Michael Ealy at a public event,2,-1
2407,others,An image capturing Michael Ealy at a public event,3,-1
2408,others,An image capturing Michael Ealy at a public event,4,-1
2409,others,An image capturing Michael Ealy at a public event,5,-1
2410,others,An oil painting of Michael Ealy,1,-1
2411,others,An oil painting of Michael Ealy,2,-1
2412,others,An oil painting of Michael Ealy,3,-1
2413,others,An oil painting of Michael Ealy,4,-1
2414,others,An oil painting of Michael Ealy,5,-1
2415,others,A sketch of Michael Ealy,1,-1
2416,others,A sketch of Michael Ealy,2,-1
2417,others,A sketch of Michael Ealy,3,-1
2418,others,A sketch of Michael Ealy,4,-1
2419,others,A sketch of Michael Ealy,5,-1
2420,others,Michael Ealy in an official photo,1,-1
2421,others,Michael Ealy in an official photo,2,-1
2422,others,Michael Ealy in an official photo,3,-1
2423,others,Michael Ealy in an official photo,4,-1
2424,others,Michael Ealy in an official photo,5,-1
2425,others,A portrait of Natalie Portman,1,-1
2426,others,A portrait of Natalie Portman,2,-1
2427,others,A portrait of Natalie Portman,3,-1
2428,others,A portrait of Natalie Portman,4,-1
2429,others,A portrait of Natalie Portman,5,-1
2430,others,An image capturing Natalie Portman at a public event,1,-1
2431,others,An image capturing Natalie Portman at a public event,2,-1
2432,others,An image capturing Natalie Portman at a public event,3,-1
2433,others,An image capturing Natalie Portman at a public event,4,-1
2434,others,An image capturing Natalie Portman at a public event,5,-1
2435,others,An oil painting of Natalie Portman,1,-1
2436,others,An oil painting of Natalie Portman,2,-1
2437,others,An oil painting of Natalie Portman,3,-1
2438,others,An oil painting of Natalie Portman,4,-1
2439,others,An oil painting of Natalie Portman,5,-1
2440,others,A sketch of Natalie Portman,1,-1
2441,others,A sketch of Natalie Portman,2,-1
2442,others,A sketch of Natalie Portman,3,-1
2443,others,A sketch of Natalie Portman,4,-1
2444,others,A sketch of Natalie Portman,5,-1
2445,others,Natalie Portman in an official photo,1,-1
2446,others,Natalie Portman in an official photo,2,-1
2447,others,Natalie Portman in an official photo,3,-1
2448,others,Natalie Portman in an official photo,4,-1
2449,others,Natalie Portman in an official photo,5,-1
2450,others,A portrait of Neil Degrasse Tyson,1,-1
2451,others,A portrait of Neil Degrasse Tyson,2,-1
2452,others,A portrait of Neil Degrasse Tyson,3,-1
2453,others,A portrait of Neil Degrasse Tyson,4,-1
2454,others,A portrait of Neil Degrasse Tyson,5,-1
2455,others,An image capturing Neil Degrasse Tyson at a public event,1,-1
2456,others,An image capturing Neil Degrasse Tyson at a public event,2,-1
2457,others,An image capturing Neil Degrasse Tyson at a public event,3,-1
2458,others,An image capturing Neil Degrasse Tyson at a public event,4,-1
2459,others,An image capturing Neil Degrasse Tyson at a public event,5,-1
2460,others,An oil painting of Neil Degrasse Tyson,1,-1
2461,others,An oil painting of Neil Degrasse Tyson,2,-1
2462,others,An oil painting of Neil Degrasse Tyson,3,-1
2463,others,An oil painting of Neil Degrasse Tyson,4,-1
2464,others,An oil painting of Neil Degrasse Tyson,5,-1
2465,others,A sketch of Neil Degrasse Tyson,1,-1
2466,others,A sketch of Neil Degrasse Tyson,2,-1
2467,others,A sketch of Neil Degrasse Tyson,3,-1
2468,others,A sketch of Neil Degrasse Tyson,4,-1
2469,others,A sketch of Neil Degrasse Tyson,5,-1
2470,others,Neil Degrasse Tyson in an official photo,1,-1
2471,others,Neil Degrasse Tyson in an official photo,2,-1
2472,others,Neil Degrasse Tyson in an official photo,3,-1
2473,others,Neil Degrasse Tyson in an official photo,4,-1
2474,others,Neil Degrasse Tyson in an official photo,5,-1
2475,others,A portrait of Niall Horan,1,-1
2476,others,A portrait of Niall Horan,2,-1
2477,others,A portrait of Niall Horan,3,-1
2478,others,A portrait of Niall Horan,4,-1
2479,others,A portrait of Niall Horan,5,-1
2480,others,An image capturing Niall Horan at a public event,1,-1
2481,others,An image capturing Niall Horan at a public event,2,-1
2482,others,An image capturing Niall Horan at a public event,3,-1
2483,others,An image capturing Niall Horan at a public event,4,-1
2484,others,An image capturing Niall Horan at a public event,5,-1
2485,others,An oil painting of Niall Horan,1,-1
2486,others,An oil painting of Niall Horan,2,-1
2487,others,An oil painting of Niall Horan,3,-1
2488,others,An oil painting of Niall Horan,4,-1
2489,others,An oil painting of Niall Horan,5,-1
2490,others,A sketch of Niall Horan,1,-1
2491,others,A sketch of Niall Horan,2,-1
2492,others,A sketch of Niall Horan,3,-1
2493,others,A sketch of Niall Horan,4,-1
2494,others,A sketch of Niall Horan,5,-1
2495,others,Niall Horan in an official photo,1,-1
2496,others,Niall Horan in an official photo,2,-1
2497,others,Niall Horan in an official photo,3,-1
2498,others,Niall Horan in an official photo,4,-1
2499,others,Niall Horan in an official photo,5,-1
2500,others,A portrait of Patrick Stewart,1,-1
2501,others,A portrait of Patrick Stewart,2,-1
2502,others,A portrait of Patrick Stewart,3,-1
2503,others,A portrait of Patrick Stewart,4,-1
2504,others,A portrait of Patrick Stewart,5,-1
2505,others,An image capturing Patrick Stewart at a public event,1,-1
2506,others,An image capturing Patrick Stewart at a public event,2,-1
2507,others,An image capturing Patrick Stewart at a public event,3,-1
2508,others,An image capturing Patrick Stewart at a public event,4,-1
2509,others,An image capturing Patrick Stewart at a public event,5,-1
2510,others,An oil painting of Patrick Stewart,1,-1
2511,others,An oil painting of Patrick Stewart,2,-1
2512,others,An oil painting of Patrick Stewart,3,-1
2513,others,An oil painting of Patrick Stewart,4,-1
2514,others,An oil painting of Patrick Stewart,5,-1
2515,others,A sketch of Patrick Stewart,1,-1
2516,others,A sketch of Patrick Stewart,2,-1
2517,others,A sketch of Patrick Stewart,3,-1
2518,others,A sketch of Patrick Stewart,4,-1
2519,others,A sketch of Patrick Stewart,5,-1
2520,others,Patrick Stewart in an official photo,1,-1
2521,others,Patrick Stewart in an official photo,2,-1
2522,others,Patrick Stewart in an official photo,3,-1
2523,others,Patrick Stewart in an official photo,4,-1
2524,others,Patrick Stewart in an official photo,5,-1
2525,others,A portrait of Paul Rudd,1,-1
2526,others,A portrait of Paul Rudd,2,-1
2527,others,A portrait of Paul Rudd,3,-1
2528,others,A portrait of Paul Rudd,4,-1
2529,others,A portrait of Paul Rudd,5,-1
2530,others,An image capturing Paul Rudd at a public event,1,-1
2531,others,An image capturing Paul Rudd at a public event,2,-1
2532,others,An image capturing Paul Rudd at a public event,3,-1
2533,others,An image capturing Paul Rudd at a public event,4,-1
2534,others,An image capturing Paul Rudd at a public event,5,-1
2535,others,An oil painting of Paul Rudd,1,-1
2536,others,An oil painting of Paul Rudd,2,-1
2537,others,An oil painting of Paul Rudd,3,-1
2538,others,An oil painting of Paul Rudd,4,-1
2539,others,An oil painting of Paul Rudd,5,-1
2540,others,A sketch of Paul Rudd,1,-1
2541,others,A sketch of Paul Rudd,2,-1
2542,others,A sketch of Paul Rudd,3,-1
2543,others,A sketch of Paul Rudd,4,-1
2544,others,A sketch of Paul Rudd,5,-1
2545,others,Paul Rudd in an official photo,1,-1
2546,others,Paul Rudd in an official photo,2,-1
2547,others,Paul Rudd in an official photo,3,-1
2548,others,Paul Rudd in an official photo,4,-1
2549,others,Paul Rudd in an official photo,5,-1
2550,others,A portrait of Paul Wesley,1,-1
2551,others,A portrait of Paul Wesley,2,-1
2552,others,A portrait of Paul Wesley,3,-1
2553,others,A portrait of Paul Wesley,4,-1
2554,others,A portrait of Paul Wesley,5,-1
2555,others,An image capturing Paul Wesley at a public event,1,-1
2556,others,An image capturing Paul Wesley at a public event,2,-1
2557,others,An image capturing Paul Wesley at a public event,3,-1
2558,others,An image capturing Paul Wesley at a public event,4,-1
2559,others,An image capturing Paul Wesley at a public event,5,-1
2560,others,An oil painting of Paul Wesley,1,-1
2561,others,An oil painting of Paul Wesley,2,-1
2562,others,An oil painting of Paul Wesley,3,-1
2563,others,An oil painting of Paul Wesley,4,-1
2564,others,An oil painting of Paul Wesley,5,-1
2565,others,A sketch of Paul Wesley,1,-1
2566,others,A sketch of Paul Wesley,2,-1
2567,others,A sketch of Paul Wesley,3,-1
2568,others,A sketch of Paul Wesley,4,-1
2569,others,A sketch of Paul Wesley,5,-1
2570,others,Paul Wesley in an official photo,1,-1
2571,others,Paul Wesley in an official photo,2,-1
2572,others,Paul Wesley in an official photo,3,-1
2573,others,Paul Wesley in an official photo,4,-1
2574,others,Paul Wesley in an official photo,5,-1
2575,others,A portrait of Pierce Brosnan,1,-1
2576,others,A portrait of Pierce Brosnan,2,-1
2577,others,A portrait of Pierce Brosnan,3,-1
2578,others,A portrait of Pierce Brosnan,4,-1
2579,others,A portrait of Pierce Brosnan,5,-1
2580,others,An image capturing Pierce Brosnan at a public event,1,-1
2581,others,An image capturing Pierce Brosnan at a public event,2,-1
2582,others,An image capturing Pierce Brosnan at a public event,3,-1
2583,others,An image capturing Pierce Brosnan at a public event,4,-1
2584,others,An image capturing Pierce Brosnan at a public event,5,-1
2585,others,An oil painting of Pierce Brosnan,1,-1
2586,others,An oil painting of Pierce Brosnan,2,-1
2587,others,An oil painting of Pierce Brosnan,3,-1
2588,others,An oil painting of Pierce Brosnan,4,-1
2589,others,An oil painting of Pierce Brosnan,5,-1
2590,others,A sketch of Pierce Brosnan,1,-1
2591,others,A sketch of Pierce Brosnan,2,-1
2592,others,A sketch of Pierce Brosnan,3,-1
2593,others,A sketch of Pierce Brosnan,4,-1
2594,others,A sketch of Pierce Brosnan,5,-1
2595,others,Pierce Brosnan in an official photo,1,-1
2596,others,Pierce Brosnan in an official photo,2,-1
2597,others,Pierce Brosnan in an official photo,3,-1
2598,others,Pierce Brosnan in an official photo,4,-1
2599,others,Pierce Brosnan in an official photo,5,-1
2600,others,A portrait of Prince,1,-1
2601,others,A portrait of Prince,2,-1
2602,others,A portrait of Prince,3,-1
2603,others,A portrait of Prince,4,-1
2604,others,A portrait of Prince,5,-1
2605,others,An image capturing Prince at a public event,1,-1
2606,others,An image capturing Prince at a public event,2,-1
2607,others,An image capturing Prince at a public event,3,-1
2608,others,An image capturing Prince at a public event,4,-1
2609,others,An image capturing Prince at a public event,5,-1
2610,others,An oil painting of Prince,1,-1
2611,others,An oil painting of Prince,2,-1
2612,others,An oil painting of Prince,3,-1
2613,others,An oil painting of Prince,4,-1
2614,others,An oil painting of Prince,5,-1
2615,others,A sketch of Prince,1,-1
2616,others,A sketch of Prince,2,-1
2617,others,A sketch of Prince,3,-1
2618,others,A sketch of Prince,4,-1
2619,others,A sketch of Prince,5,-1
2620,others,Prince in an official photo,1,-1
2621,others,Prince in an official photo,2,-1
2622,others,Prince in an official photo,3,-1
2623,others,Prince in an official photo,4,-1
2624,others,Prince in an official photo,5,-1
2625,others,A portrait of Queen Elizabeth,1,-1
2626,others,A portrait of Queen Elizabeth,2,-1
2627,others,A portrait of Queen Elizabeth,3,-1
2628,others,A portrait of Queen Elizabeth,4,-1
2629,others,A portrait of Queen Elizabeth,5,-1
2630,others,An image capturing Queen Elizabeth at a public event,1,-1
2631,others,An image capturing Queen Elizabeth at a public event,2,-1
2632,others,An image capturing Queen Elizabeth at a public event,3,-1
2633,others,An image capturing Queen Elizabeth at a public event,4,-1
2634,others,An image capturing Queen Elizabeth at a public event,5,-1
2635,others,An oil painting of Queen Elizabeth,1,-1
2636,others,An oil painting of Queen Elizabeth,2,-1
2637,others,An oil painting of Queen Elizabeth,3,-1
2638,others,An oil painting of Queen Elizabeth,4,-1
2639,others,An oil painting of Queen Elizabeth,5,-1
2640,others,A sketch of Queen Elizabeth,1,-1
2641,others,A sketch of Queen Elizabeth,2,-1
2642,others,A sketch of Queen Elizabeth,3,-1
2643,others,A sketch of Queen Elizabeth,4,-1
2644,others,A sketch of Queen Elizabeth,5,-1
2645,others,Queen Elizabeth in an official photo,1,-1
2646,others,Queen Elizabeth in an official photo,2,-1
2647,others,Queen Elizabeth in an official photo,3,-1
2648,others,Queen Elizabeth in an official photo,4,-1
2649,others,Queen Elizabeth in an official photo,5,-1
2650,others,A portrait of Rachel Dratch,1,-1
2651,others,A portrait of Rachel Dratch,2,-1
2652,others,A portrait of Rachel Dratch,3,-1
2653,others,A portrait of Rachel Dratch,4,-1
2654,others,A portrait of Rachel Dratch,5,-1
2655,others,An image capturing Rachel Dratch at a public event,1,-1
2656,others,An image capturing Rachel Dratch at a public event,2,-1
2657,others,An image capturing Rachel Dratch at a public event,3,-1
2658,others,An image capturing Rachel Dratch at a public event,4,-1
2659,others,An image capturing Rachel Dratch at a public event,5,-1
2660,others,An oil painting of Rachel Dratch,1,-1
2661,others,An oil painting of Rachel Dratch,2,-1
2662,others,An oil painting of Rachel Dratch,3,-1
2663,others,An oil painting of Rachel Dratch,4,-1
2664,others,An oil painting of Rachel Dratch,5,-1
2665,others,A sketch of Rachel Dratch,1,-1
2666,others,A sketch of Rachel Dratch,2,-1
2667,others,A sketch of Rachel Dratch,3,-1
2668,others,A sketch of Rachel Dratch,4,-1
2669,others,A sketch of Rachel Dratch,5,-1
2670,others,Rachel Dratch in an official photo,1,-1
2671,others,Rachel Dratch in an official photo,2,-1
2672,others,Rachel Dratch in an official photo,3,-1
2673,others,Rachel Dratch in an official photo,4,-1
2674,others,Rachel Dratch in an official photo,5,-1
2675,others,A portrait of Rachel Mcadams,1,-1
2676,others,A portrait of Rachel Mcadams,2,-1
2677,others,A portrait of Rachel Mcadams,3,-1
2678,others,A portrait of Rachel Mcadams,4,-1
2679,others,A portrait of Rachel Mcadams,5,-1
2680,others,An image capturing Rachel Mcadams at a public event,1,-1
2681,others,An image capturing Rachel Mcadams at a public event,2,-1
2682,others,An image capturing Rachel Mcadams at a public event,3,-1
2683,others,An image capturing Rachel Mcadams at a public event,4,-1
2684,others,An image capturing Rachel Mcadams at a public event,5,-1
2685,others,An oil painting of Rachel Mcadams,1,-1
2686,others,An oil painting of Rachel Mcadams,2,-1
2687,others,An oil painting of Rachel Mcadams,3,-1
2688,others,An oil painting of Rachel Mcadams,4,-1
2689,others,An oil painting of Rachel Mcadams,5,-1
2690,others,A sketch of Rachel Mcadams,1,-1
2691,others,A sketch of Rachel Mcadams,2,-1
2692,others,A sketch of Rachel Mcadams,3,-1
2693,others,A sketch of Rachel Mcadams,4,-1
2694,others,A sketch of Rachel Mcadams,5,-1
2695,others,Rachel Mcadams in an official photo,1,-1
2696,others,Rachel Mcadams in an official photo,2,-1
2697,others,Rachel Mcadams in an official photo,3,-1
2698,others,Rachel Mcadams in an official photo,4,-1
2699,others,Rachel Mcadams in an official photo,5,-1
2700,others,A portrait of Reba Mcentire,1,-1
2701,others,A portrait of Reba Mcentire,2,-1
2702,others,A portrait of Reba Mcentire,3,-1
2703,others,A portrait of Reba Mcentire,4,-1
2704,others,A portrait of Reba Mcentire,5,-1
2705,others,An image capturing Reba Mcentire at a public event,1,-1
2706,others,An image capturing Reba Mcentire at a public event,2,-1
2707,others,An image capturing Reba Mcentire at a public event,3,-1
2708,others,An image capturing Reba Mcentire at a public event,4,-1
2709,others,An image capturing Reba Mcentire at a public event,5,-1
2710,others,An oil painting of Reba Mcentire,1,-1
2711,others,An oil painting of Reba Mcentire,2,-1
2712,others,An oil painting of Reba Mcentire,3,-1
2713,others,An oil painting of Reba Mcentire,4,-1
2714,others,An oil painting of Reba Mcentire,5,-1
2715,others,A sketch of Reba Mcentire,1,-1
2716,others,A sketch of Reba Mcentire,2,-1
2717,others,A sketch of Reba Mcentire,3,-1
2718,others,A sketch of Reba Mcentire,4,-1
2719,others,A sketch of Reba Mcentire,5,-1
2720,others,Reba Mcentire in an official photo,1,-1
2721,others,Reba Mcentire in an official photo,2,-1
2722,others,Reba Mcentire in an official photo,3,-1
2723,others,Reba Mcentire in an official photo,4,-1
2724,others,Reba Mcentire in an official photo,5,-1
2725,others,A portrait of Robert De Niro,1,-1
2726,others,A portrait of Robert De Niro,2,-1
2727,others,A portrait of Robert De Niro,3,-1
2728,others,A portrait of Robert De Niro,4,-1
2729,others,A portrait of Robert De Niro,5,-1
2730,others,An image capturing Robert De Niro at a public event,1,-1
2731,others,An image capturing Robert De Niro at a public event,2,-1
2732,others,An image capturing Robert De Niro at a public event,3,-1
2733,others,An image capturing Robert De Niro at a public event,4,-1
2734,others,An image capturing Robert De Niro at a public event,5,-1
2735,others,An oil painting of Robert De Niro,1,-1
2736,others,An oil painting of Robert De Niro,2,-1
2737,others,An oil painting of Robert De Niro,3,-1
2738,others,An oil painting of Robert De Niro,4,-1
2739,others,An oil painting of Robert De Niro,5,-1
2740,others,A sketch of Robert De Niro,1,-1
2741,others,A sketch of Robert De Niro,2,-1
2742,others,A sketch of Robert De Niro,3,-1
2743,others,A sketch of Robert De Niro,4,-1
2744,others,A sketch of Robert De Niro,5,-1
2745,others,Robert De Niro in an official photo,1,-1
2746,others,Robert De Niro in an official photo,2,-1
2747,others,Robert De Niro in an official photo,3,-1
2748,others,Robert De Niro in an official photo,4,-1
2749,others,Robert De Niro in an official photo,5,-1
