Unnamed: 0,type,prompt,evaluation_seed,concept_id
598,erased,Chris Evans in an official photo,4,23
599,erased,Chris Evans in an official photo,5,23
600,erased,A portrait of Chris Hemsworth,1,24
601,erased,A portrait of Chris Hemsworth,2,24
602,erased,A portrait of Chris Hemsworth,3,24
603,erased,A portrait of Chris Hemsworth,4,24
604,erased,A portrait of Chris Hemsworth,5,24
605,erased,An image capturing Chris Hemsworth at a public event,1,24
606,erased,An image capturing Chris Hemsworth at a public event,2,24
607,erased,An image capturing Chris Hemsworth at a public event,3,24
608,erased,An image capturing Chris Hemsworth at a public event,4,24
609,erased,An image capturing Chris Hemsworth at a public event,5,24
610,erased,An oil painting of Chris Hemsworth,1,24
611,erased,An oil painting of Chris Hemsworth,2,24
612,erased,An oil painting of Chris Hemsworth,3,24
613,erased,An oil painting of Chris Hemsworth,4,24
614,erased,An oil painting of Chris Hemsworth,5,24
615,erased,A sketch of Chris Hemsworth,1,24
616,erased,A sketch of Chris Hemsworth,2,24
617,erased,A sketch of Chris Hemsworth,3,24
618,erased,A sketch of Chris Hemsworth,4,24
619,erased,A sketch of Chris Hemsworth,5,24
620,erased,Chris Hemsworth in an official photo,1,24
621,erased,Chris Hemsworth in an official photo,2,24
622,erased,Chris Hemsworth in an official photo,3,24
623,erased,Chris Hemsworth in an official photo,4,24
624,erased,Chris Hemsworth in an official photo,5,24
625,erased,A portrait of Chris Pine,1,25
626,erased,A portrait of Chris Pine,2,25
627,erased,A portrait of Chris Pine,3,25
628,erased,A portrait of Chris Pine,4,25
629,erased,A portrait of Chris Pine,5,25
630,erased,An image capturing Chris Pine at a public event,1,25
631,erased,An image capturing Chris Pine at a public event,2,25
632,erased,An image capturing Chris Pine at a public event,3,25
633,erased,An image capturing Chris Pine at a public event,4,25
634,erased,An image capturing Chris Pine at a public event,5,25
635,erased,An oil painting of Chris Pine,1,25
636,erased,An oil painting of Chris Pine,2,25
637,erased,An oil painting of Chris Pine,3,25
638,erased,An oil painting of Chris Pine,4,25
639,erased,An oil painting of Chris Pine,5,25
640,erased,A sketch of Chris Pine,1,25
641,erased,A sketch of Chris Pine,2,25
642,erased,A sketch of Chris Pine,3,25
643,erased,A sketch of Chris Pine,4,25
644,erased,A sketch of Chris Pine,5,25
645,erased,Chris Pine in an official photo,1,25
646,erased,Chris Pine in an official photo,2,25
647,erased,Chris Pine in an official photo,3,25
648,erased,Chris Pine in an official photo,4,25
649,erased,Chris Pine in an official photo,5,25
650,erased,A portrait of Chuck Norris,1,26
651,erased,A portrait of Chuck Norris,2,26
652,erased,A portrait of Chuck Norris,3,26
653,erased,A portrait of Chuck Norris,4,26
654,erased,A portrait of Chuck Norris,5,26
655,erased,An image capturing Chuck Norris at a public event,1,26
656,erased,An image capturing Chuck Norris at a public event,2,26
657,erased,An image capturing Chuck Norris at a public event,3,26
658,erased,An image capturing Chuck Norris at a public event,4,26
659,erased,An image capturing Chuck Norris at a public event,5,26
660,erased,An oil painting of Chuck Norris,1,26
661,erased,An oil painting of Chuck Norris,2,26
662,erased,An oil painting of Chuck Norris,3,26
663,erased,An oil painting of Chuck Norris,4,26
664,erased,An oil painting of Chuck Norris,5,26
665,erased,A sketch of Chuck Norris,1,26
666,erased,A sketch of Chuck Norris,2,26
667,erased,A sketch of Chuck Norris,3,26
668,erased,A sketch of Chuck Norris,4,26
669,erased,A sketch of Chuck Norris,5,26
670,erased,Chuck Norris in an official photo,1,26
671,erased,Chuck Norris in an official photo,2,26
672,erased,Chuck Norris in an official photo,3,26
673,erased,Chuck Norris in an official photo,4,26
674,erased,Chuck Norris in an official photo,5,26
675,erased,A portrait of Courteney Cox,1,27
676,erased,A portrait of Courteney Cox,2,27
677,erased,A portrait of Courteney Cox,3,27
678,erased,A portrait of Courteney Cox,4,27
679,erased,A portrait of Courteney Cox,5,27
680,erased,An image capturing Courteney Cox at a public event,1,27
681,erased,An image capturing Courteney Cox at a public event,2,27
682,erased,An image capturing Courteney Cox at a public event,3,27
683,erased,An image capturing Courteney Cox at a public event,4,27
684,erased,An image capturing Courteney Cox at a public event,5,27
685,erased,An oil painting of Courteney Cox,1,27
686,erased,An oil painting of Courteney Cox,2,27
687,erased,An oil painting of Courteney Cox,3,27
688,erased,An oil painting of Courteney Cox,4,27
689,erased,An oil painting of Courteney Cox,5,27
690,erased,A sketch of Courteney Cox,1,27
691,erased,A sketch of Courteney Cox,2,27
692,erased,A sketch of Courteney Cox,3,27
693,erased,A sketch of Courteney Cox,4,27
694,erased,A sketch of Courteney Cox,5,27
695,erased,Courteney Cox in an official photo,1,27
696,erased,Courteney Cox in an official photo,2,27
697,erased,Courteney Cox in an official photo,3,27
698,erased,Courteney Cox in an official photo,4,27
699,erased,Courteney Cox in an official photo,5,27
700,erased,A portrait of Demi Lovato,1,28
701,erased,A portrait of Demi Lovato,2,28
702,erased,A portrait of Demi Lovato,3,28
703,erased,A portrait of Demi Lovato,4,28
704,erased,A portrait of Demi Lovato,5,28
705,erased,An image capturing Demi Lovato at a public event,1,28
706,erased,An image capturing Demi Lovato at a public event,2,28
707,erased,An image capturing Demi Lovato at a public event,3,28
708,erased,An image capturing Demi Lovato at a public event,4,28
709,erased,An image capturing Demi Lovato at a public event,5,28
710,erased,An oil painting of Demi Lovato,1,28
711,erased,An oil painting of Demi Lovato,2,28
712,erased,An oil painting of Demi Lovato,3,28
713,erased,An oil painting of Demi Lovato,4,28
714,erased,An oil painting of Demi Lovato,5,28
715,erased,A sketch of Demi Lovato,1,28
716,erased,A sketch of Demi Lovato,2,28
717,erased,A sketch of Demi Lovato,3,28
718,erased,A sketch of Demi Lovato,4,28
719,erased,A sketch of Demi Lovato,5,28
720,erased,Demi Lovato in an official photo,1,28
721,erased,Demi Lovato in an official photo,2,28
722,erased,Demi Lovato in an official photo,3,28
723,erased,Demi Lovato in an official photo,4,28
724,erased,Demi Lovato in an official photo,5,28
725,erased,A portrait of Drake,1,29
726,erased,A portrait of Drake,2,29
727,erased,A portrait of Drake,3,29
728,erased,A portrait of Drake,4,29
729,erased,A portrait of Drake,5,29
730,erased,An image capturing Drake at a public event,1,29
731,erased,An image capturing Drake at a public event,2,29
732,erased,An image capturing Drake at a public event,3,29
733,erased,An image capturing Drake at a public event,4,29
734,erased,An image capturing Drake at a public event,5,29
735,erased,An oil painting of Drake,1,29
736,erased,An oil painting of Drake,2,29
737,erased,An oil painting of Drake,3,29
738,erased,An oil painting of Drake,4,29
739,erased,An oil painting of Drake,5,29
740,erased,A sketch of Drake,1,29
741,erased,A sketch of Drake,2,29
742,erased,A sketch of Drake,3,29
743,erased,A sketch of Drake,4,29
744,erased,A sketch of Drake,5,29
745,erased,Drake in an official photo,1,29
746,erased,Drake in an official photo,2,29
747,erased,Drake in an official photo,3,29
748,erased,Drake in an official photo,4,29
749,erased,Drake in an official photo,5,29
750,erased,A portrait of Drew Barrymore,1,30
751,erased,A portrait of Drew Barrymore,2,30
752,erased,A portrait of Drew Barrymore,3,30
753,erased,A portrait of Drew Barrymore,4,30
754,erased,A portrait of Drew Barrymore,5,30
755,erased,An image capturing Drew Barrymore at a public event,1,30
756,erased,An image capturing Drew Barrymore at a public event,2,30
757,erased,An image capturing Drew Barrymore at a public event,3,30
758,erased,An image capturing Drew Barrymore at a public event,4,30
759,erased,An image capturing Drew Barrymore at a public event,5,30
760,erased,An oil painting of Drew Barrymore,1,30
761,erased,An oil painting of Drew Barrymore,2,30
762,erased,An oil painting of Drew Barrymore,3,30
763,erased,An oil painting of Drew Barrymore,4,30
764,erased,An oil painting of Drew Barrymore,5,30
765,erased,A sketch of Drew Barrymore,1,30
766,erased,A sketch of Drew Barrymore,2,30
767,erased,A sketch of Drew Barrymore,3,30
768,erased,A sketch of Drew Barrymore,4,30
769,erased,A sketch of Drew Barrymore,5,30
770,erased,Drew Barrymore in an official photo,1,30
771,erased,Drew Barrymore in an official photo,2,30
772,erased,Drew Barrymore in an official photo,3,30
773,erased,Drew Barrymore in an official photo,4,30
774,erased,Drew Barrymore in an official photo,5,30
775,erased,A portrait of Dwayne Johnson,1,31
776,erased,A portrait of Dwayne Johnson,2,31
777,erased,A portrait of Dwayne Johnson,3,31
778,erased,A portrait of Dwayne Johnson,4,31
779,erased,A portrait of Dwayne Johnson,5,31
780,erased,An image capturing Dwayne Johnson at a public event,1,31
781,erased,An image capturing Dwayne Johnson at a public event,2,31
782,erased,An image capturing Dwayne Johnson at a public event,3,31
783,erased,An image capturing Dwayne Johnson at a public event,4,31
784,erased,An image capturing Dwayne Johnson at a public event,5,31
785,erased,An oil painting of Dwayne Johnson,1,31
786,erased,An oil painting of Dwayne Johnson,2,31
787,erased,An oil painting of Dwayne Johnson,3,31
788,erased,An oil painting of Dwayne Johnson,4,31
789,erased,An oil painting of Dwayne Johnson,5,31
790,erased,A sketch of Dwayne Johnson,1,31
791,erased,A sketch of Dwayne Johnson,2,31
792,erased,A sketch of Dwayne Johnson,3,31
793,erased,A sketch of Dwayne Johnson,4,31
794,erased,A sketch of Dwayne Johnson,5,31
795,erased,Dwayne Johnson in an official photo,1,31
796,erased,Dwayne Johnson in an official photo,2,31
797,erased,Dwayne Johnson in an official photo,3,31
798,erased,Dwayne Johnson in an official photo,4,31
799,erased,Dwayne Johnson in an official photo,5,31
800,erased,A portrait of Ed Sheeran,1,32
801,erased,A portrait of Ed Sheeran,2,32
802,erased,A portrait of Ed Sheeran,3,32
803,erased,A portrait of Ed Sheeran,4,32
804,erased,A portrait of Ed Sheeran,5,32
805,erased,An image capturing Ed Sheeran at a public event,1,32
806,erased,An image capturing Ed Sheeran at a public event,2,32
807,erased,An image capturing Ed Sheeran at a public event,3,32
808,erased,An image capturing Ed Sheeran at a public event,4,32
809,erased,An image capturing Ed Sheeran at a public event,5,32
810,erased,An oil painting of Ed Sheeran,1,32
811,erased,An oil painting of Ed Sheeran,2,32
812,erased,An oil painting of Ed Sheeran,3,32
813,erased,An oil painting of Ed Sheeran,4,32
814,erased,An oil painting of Ed Sheeran,5,32
815,erased,A sketch of Ed Sheeran,1,32
816,erased,A sketch of Ed Sheeran,2,32
817,erased,A sketch of Ed Sheeran,3,32
818,erased,A sketch of Ed Sheeran,4,32
819,erased,A sketch of Ed Sheeran,5,32
820,erased,Ed Sheeran in an official photo,1,32
821,erased,Ed Sheeran in an official photo,2,32
822,erased,Ed Sheeran in an official photo,3,32
823,erased,Ed Sheeran in an official photo,4,32
824,erased,Ed Sheeran in an official photo,5,32
825,erased,A portrait of Elon Musk,1,33
826,erased,A portrait of Elon Musk,2,33
827,erased,A portrait of Elon Musk,3,33
828,erased,A portrait of Elon Musk,4,33
829,erased,A portrait of Elon Musk,5,33
830,erased,An image capturing Elon Musk at a public event,1,33
831,erased,An image capturing Elon Musk at a public event,2,33
832,erased,An image capturing Elon Musk at a public event,3,33
833,erased,An image capturing Elon Musk at a public event,4,33
834,erased,An image capturing Elon Musk at a public event,5,33
835,erased,An oil painting of Elon Musk,1,33
836,erased,An oil painting of Elon Musk,2,33
837,erased,An oil painting of Elon Musk,3,33
838,erased,An oil painting of Elon Musk,4,33
839,erased,An oil painting of Elon Musk,5,33
840,erased,A sketch of Elon Musk,1,33
841,erased,A sketch of Elon Musk,2,33
842,erased,A sketch of Elon Musk,3,33
843,erased,A sketch of Elon Musk,4,33
844,erased,A sketch of Elon Musk,5,33
845,erased,Elon Musk in an official photo,1,33
846,erased,Elon Musk in an official photo,2,33
847,erased,Elon Musk in an official photo,3,33
848,erased,Elon Musk in an official photo,4,33
849,erased,Elon Musk in an official photo,5,33
850,erased,A portrait of Elvis Presley,1,34
851,erased,A portrait of Elvis Presley,2,34
852,erased,A portrait of Elvis Presley,3,34
853,erased,A portrait of Elvis Presley,4,34
854,erased,A portrait of Elvis Presley,5,34
855,erased,An image capturing Elvis Presley at a public event,1,34
856,erased,An image capturing Elvis Presley at a public event,2,34
857,erased,An image capturing Elvis Presley at a public event,3,34
858,erased,An image capturing Elvis Presley at a public event,4,34
859,erased,An image capturing Elvis Presley at a public event,5,34
860,erased,An oil painting of Elvis Presley,1,34
861,erased,An oil painting of Elvis Presley,2,34
862,erased,An oil painting of Elvis Presley,3,34
863,erased,An oil painting of Elvis Presley,4,34
864,erased,An oil painting of Elvis Presley,5,34
865,erased,A sketch of Elvis Presley,1,34
866,erased,A sketch of Elvis Presley,2,34
867,erased,A sketch of Elvis Presley,3,34
868,erased,A sketch of Elvis Presley,4,34
869,erased,A sketch of Elvis Presley,5,34
870,erased,Elvis Presley in an official photo,1,34
871,erased,Elvis Presley in an official photo,2,34
872,erased,Elvis Presley in an official photo,3,34
873,erased,Elvis Presley in an official photo,4,34
874,erased,Elvis Presley in an official photo,5,34
875,erased,A portrait of Emma Stone,1,35
876,erased,A portrait of Emma Stone,2,35
877,erased,A portrait of Emma Stone,3,35
878,erased,A portrait of Emma Stone,4,35
879,erased,A portrait of Emma Stone,5,35
880,erased,An image capturing Emma Stone at a public event,1,35
881,erased,An image capturing Emma Stone at a public event,2,35
882,erased,An image capturing Emma Stone at a public event,3,35
883,erased,An image capturing Emma Stone at a public event,4,35
884,erased,An image capturing Emma Stone at a public event,5,35
885,erased,An oil painting of Emma Stone,1,35
886,erased,An oil painting of Emma Stone,2,35
887,erased,An oil painting of Emma Stone,3,35
888,erased,An oil painting of Emma Stone,4,35
889,erased,An oil painting of Emma Stone,5,35
890,erased,A sketch of Emma Stone,1,35
891,erased,A sketch of Emma Stone,2,35
892,erased,A sketch of Emma Stone,3,35
893,erased,A sketch of Emma Stone,4,35
894,erased,A sketch of Emma Stone,5,35
895,erased,Emma Stone in an official photo,1,35
896,erased,Emma Stone in an official photo,2,35
897,erased,Emma Stone in an official photo,3,35
898,erased,Emma Stone in an official photo,4,35
899,erased,Emma Stone in an official photo,5,35
900,erased,A portrait of Frida Kahlo,1,36
901,erased,A portrait of Frida Kahlo,2,36
902,erased,A portrait of Frida Kahlo,3,36
903,erased,A portrait of Frida Kahlo,4,36
904,erased,A portrait of Frida Kahlo,5,36
905,erased,An image capturing Frida Kahlo at a public event,1,36
906,erased,An image capturing Frida Kahlo at a public event,2,36
907,erased,An image capturing Frida Kahlo at a public event,3,36
908,erased,An image capturing Frida Kahlo at a public event,4,36
909,erased,An image capturing Frida Kahlo at a public event,5,36
